"","stake","date","name","buy","sell","total"
"1","2834臺企銀","110/09/02","凱基-台北",3603,1646,1957
"2","2834臺企銀","110/09/02","新加坡商瑞銀",900,9806,-8906
"3","2834臺企銀","110/09/02","瑞士信貸",1919,1,1918
"4","2834臺企銀","110/09/02","台灣摩根士丹利",1313,5660,-4347
"5","2834臺企銀","110/09/02","新光-台中",1886,26,1860
"6","2834臺企銀","110/09/02","凱基-宜蘭",10,2003,-1993
"7","2834臺企銀","110/09/02","港商法國興業",1787,0,1787
"8","2834臺企銀","110/09/02","美商高盛",485,1313,-828
"9","2834臺企銀","110/09/02","華南永昌-高雄",617,21,596
"10","2834臺企銀","110/09/02","兆豐-寶成",4,800,-796
"11","2834臺企銀","110/09/02","彰銀",505,10,495
"12","2834臺企銀","110/09/02","港商野村",12,645,-633
"13","2834臺企銀","110/09/02","元大-高雄",495,0,495
"14","2834臺企銀","110/09/02","港商麥格理",0,585,-585
"15","2834臺企銀","110/09/02","永豐金證券",430,0,430
"16","2834臺企銀","110/09/02","元大-南海",0,550,-550
"17","2834臺企銀","110/09/02","康和",405,0,405
"18","2834臺企銀","110/09/02","富邦-台北",32,503,-471
"19","2834臺企銀","110/09/02","元富-城中",404,16,388
"20","2834臺企銀","110/09/02","美林",186,515,-329
"21","2834臺企銀","110/09/02","元大-斗六",329,1,328
"22","2834臺企銀","110/09/02","摩根大通",800,1106,-306
"23","2834臺企銀","110/09/02","統一-板橋",565,250,315
"24","2834臺企銀","110/09/02","元富-虎尾",17,280,-263
"25","2834臺企銀","110/09/02","兆豐-中壢",222,0,222
"26","2834臺企銀","110/09/02","元富-林園",3,264,-261
"27","2834臺企銀","110/09/02","統一-松江",220,0,220
"28","2834臺企銀","110/09/02","新光-桃園",63,324,-261
"29","2834臺企銀","110/09/02","大昌",230,10,220
"30","2834臺企銀","110/09/02","高橋",83,340,-257
"31","5511德昌","110/09/02","永豐金-市政",122,1,121
"32","5511德昌","110/09/02","兆豐-台中港",0,50,-50
"33","5511德昌","110/09/02","玉山-台大",10,0,10
"34","5511德昌","110/09/02","元大-台中",0,39,-39
"35","5511德昌","110/09/02","兆豐-南京",9,0,9
"36","5511德昌","110/09/02","寶盛",0,21,-21
"37","5511德昌","110/09/02","元大-清水",4,0,4
"38","5511德昌","110/09/02","永豐金-南京",0,10,-10
"39","5511德昌","110/09/02","凱基-中壢",3,0,3
"40","5511德昌","110/09/02","(牛牛牛)亞-鑫豐",0,4,-4
"41","5511德昌","110/09/02","群益金鼎-潭子",2,0,2
"42","5511德昌","110/09/02","永豐金-羅東",0,3,-3
"43","5511德昌","110/09/02","新光",1,0,1
"44","5511德昌","110/09/02","致和-崇德",0,2,-2
"45","5511德昌","110/09/02","元富-城中",0,0,0
"46","5511德昌","110/09/02","凱基-八德",0,2,-2
"47","5511德昌","110/09/02","元富-新竹",0,0,0
"48","5511德昌","110/09/02","群益金鼎-中壢",0,2,-2
"49","5511德昌","110/09/02","國票-台中",0,0,0
"50","5511德昌","110/09/02","國票-北高雄",0,2,-2
"51","5511德昌","110/09/02","玉山-數位",0,0,0
"52","5511德昌","110/09/02","臺銀-高雄",0,2,-2
"53","5511德昌","110/09/02","華南永昌-彰化",1,1,0
"54","5511德昌","110/09/02","合庫-彰化",0,2,-2
"55","5511德昌","110/09/02","元大-西門",0,0,0
"56","5511德昌","110/09/02","大昌-新店",0,1,-1
"57","5511德昌","110/09/02","",NA,NA,NA
"58","5511德昌","110/09/02","合庫-台南",0,1,-1
"59","5511德昌","110/09/02","",NA,NA,NA
"60","5511德昌","110/09/02","日盛-宜蘭",0,1,-1
"61","2489瑞軒","110/09/02","瑞士信貸",150,0,150
"62","2489瑞軒","110/09/02","美林",51,321,-270
"63","2489瑞軒","110/09/02","合庫-台中",134,0,134
"64","2489瑞軒","110/09/02","摩根大通",58,259,-201
"65","2489瑞軒","110/09/02","兆豐-東門",100,0,100
"66","2489瑞軒","110/09/02","港商野村",27,173,-146
"67","2489瑞軒","110/09/02","凱基-竹北",100,1,99
"68","2489瑞軒","110/09/02","第一金-新興",2,137,-135
"69","2489瑞軒","110/09/02","華南永昌-虎尾",113,21,92
"70","2489瑞軒","110/09/02","美商高盛",0,127,-127
"71","2489瑞軒","110/09/02","日盛-大墩",60,0,60
"72","2489瑞軒","110/09/02","元大-內湖",1,122,-121
"73","2489瑞軒","110/09/02","元大-清水",60,0,60
"74","2489瑞軒","110/09/02","永豐金-新竹",0,100,-100
"75","2489瑞軒","110/09/02","康和-台中",60,2,58
"76","2489瑞軒","110/09/02","凱基-台北",37,105,-68
"77","2489瑞軒","110/09/02","富邦-陽明",50,3,47
"78","2489瑞軒","110/09/02","台灣摩根士丹利",16,72,-56
"79","2489瑞軒","110/09/02","元大-土城永寧",41,0,41
"80","2489瑞軒","110/09/02","元富-四維",0,42,-42
