"","stake","date","name","buy","sell","total"
"1","2363矽統","110/07/19","第一金-忠孝",210,0,210
"2","2363矽統","110/07/19","富邦-仁愛",32,575,-543
"3","2363矽統","110/07/19","中國信託-文心",191,9,182
"4","2363矽統","110/07/19","新加坡商瑞銀",53,486,-433
"5","2363矽統","110/07/19","華南永昌-鳳山",116,1,115
"6","2363矽統","110/07/19","摩根大通",42,320,-278
"7","2363矽統","110/07/19","元大-新竹",113,12,101
"8","2363矽統","110/07/19","元大-竹科",3,201,-198
"9","2363矽統","110/07/19","凱基-中山",89,1,88
"10","2363矽統","110/07/19","元大-成功",7,183,-176
"11","2363矽統","110/07/19","永豐金-嘉義",82,7,75
"12","2363矽統","110/07/19","凱基-大里",0,150,-150
"13","2363矽統","110/07/19","凱基-台南",72,4,68
"14","2363矽統","110/07/19","瑞士信貸",80,215,-135
"15","2363矽統","110/07/19","元富-城東",84,17,67
"16","2363矽統","110/07/19","日盛-新莊",4,135,-131
"17","2363矽統","110/07/19","群益金鼎-東湖",61,0,61
"18","2363矽統","110/07/19","宏遠-桃園",20,150,-130
"19","2363矽統","110/07/19","兆豐-中壢",55,0,55
"20","2363矽統","110/07/19","凱基-三重",7,107,-100
"21","2363矽統","110/07/19","康和-內湖",55,1,54
"22","2363矽統","110/07/19","凱基-台北",384,476,-92
"23","2363矽統","110/07/19","群益金鼎-桃園",55,2,53
"24","2363矽統","110/07/19","合庫-台中",3,84,-81
"25","2363矽統","110/07/19","群益金鼎-大興",50,0,50
"26","2363矽統","110/07/19","致和-金華",1,80,-79
"27","2363矽統","110/07/19","台新-台中",81,32,49
"28","2363矽統","110/07/19","凱基-員林",5,77,-72
"29","2363矽統","110/07/19","北城證券",58,10,48
"30","2363矽統","110/07/19","華南永昌-合泰",2,70,-68
"31","8112至上","110/07/19","摩根大通",1413,144,1269
"32","8112至上","110/07/19","凱基-三重",3,600,-597
"33","8112至上","110/07/19","凱基-台北",1053,266,787
"34","8112至上","110/07/19","元大-府城",0,165,-165
"35","8112至上","110/07/19","新加坡商瑞銀",523,2,521
"36","8112至上","110/07/19","台灣企銀-台中",0,150,-150
"37","8112至上","110/07/19","台灣摩根士丹利",487,8,479
"38","8112至上","110/07/19","(牛牛牛)亞-鑫豐",26,119,-93
"39","8112至上","110/07/19","美林",529,93,436
"40","8112至上","110/07/19","永豐金-台南",15,95,-80
"41","8112至上","110/07/19","港商野村",358,36,322
"42","8112至上","110/07/19","亞東-板橋",2,81,-79
"43","8112至上","110/07/19","美商高盛",276,3,273
"44","8112至上","110/07/19","陽信",0,70,-70
"45","8112至上","110/07/19","兆豐-公益",180,7,173
"46","8112至上","110/07/19","元富-佳里",0,69,-69
"47","8112至上","110/07/19","國泰-板橋",116,15,101
"48","8112至上","110/07/19","臺銀-鳳山",7,72,-65
"49","8112至上","110/07/19","凱基-新莊",100,1,99
"50","8112至上","110/07/19","兆豐-竹北",4,65,-61
"51","8112至上","110/07/19","凱基-市政",89,0,89
"52","8112至上","110/07/19","國泰-新莊",2,62,-60
"53","8112至上","110/07/19","玉山證券",73,7,66
"54","8112至上","110/07/19","元富-大裕",2,60,-58
"55","8112至上","110/07/19","花旗環球",64,0,64
"56","8112至上","110/07/19","臺灣企銀-桃園",0,55,-55
"57","8112至上","110/07/19","合庫-台中",55,3,52
"58","8112至上","110/07/19","康和-台南",4,59,-55
"59","8112至上","110/07/19","永豐金-中壢",50,1,49
"60","8112至上","110/07/19","第一金-華江",3,55,-52
"61","1570力肯","110/07/19","國票-北高雄",34,0,34
"62","1570力肯","110/07/19","合庫-三重",0,8,-8
"63","1570力肯","110/07/19","新光",30,3,27
"64","1570力肯","110/07/19","元大-高雄",0,8,-8
"65","1570力肯","110/07/19","凱基-台北",24,1,23
"66","1570力肯","110/07/19","合庫-台中",0,7,-7
"67","1570力肯","110/07/19","台灣摩根士丹利",7,0,7
"68","1570力肯","110/07/19","臺銀-臺中",0,6,-6
"69","1570力肯","110/07/19","元大-林森",5,0,5
"70","1570力肯","110/07/19","摩根大通",6,11,-5
"71","1570力肯","110/07/19","元大-士林",4,0,4
"72","1570力肯","110/07/19","元富-緯城",0,4,-4
"73","1570力肯","110/07/19","玉山證券",8,5,3
"74","1570力肯","110/07/19","玉山-台大",0,4,-4
"75","1570力肯","110/07/19","統一-城中",2,0,2
"76","1570力肯","110/07/19","群益金鼎-三重",0,4,-4
"77","1570力肯","110/07/19","元大-基隆孝二",2,0,2
"78","1570力肯","110/07/19","凱基-鳳山",1,5,-4
"79","1570力肯","110/07/19","土銀-建國",1,0,1
"80","1570力肯","110/07/19","元大-板橋",0,4,-4
"81","1570力肯","110/07/19","日盛-復興",1,0,1
"82","1570力肯","110/07/19","日盛-和美",0,3,-3
"83","1570力肯","110/07/19","瑞士信貸",1,0,1
"84","1570力肯","110/07/19","元富-新店",2,5,-3
"85","1570力肯","110/07/19","元富-四維",1,0,1
"86","1570力肯","110/07/19","元大-新莊",0,3,-3
"87","1570力肯","110/07/19","群益金鼎-北高雄",1,0,1
"88","1570力肯","110/07/19","永豐金-敦南",0,3,-3
"89","1570力肯","110/07/19","凱基-高美館",1,0,1
"90","1570力肯","110/07/19","永豐金-台中",0,3,-3
"91","2929淘帝","110/07/19","元大-民生",28,0,28
"92","2929淘帝","110/07/19","元大-六合",0,40,-40
"93","2929淘帝","110/07/19","宏遠-光隆",25,0,25
"94","2929淘帝","110/07/19","新光-新竹",0,35,-35
"95","2929淘帝","110/07/19","華南永昌-苗栗",20,0,20
"96","2929淘帝","110/07/19","新加坡商瑞銀",1,30,-29
"97","2929淘帝","110/07/19","元大-員林",20,0,20
"98","2929淘帝","110/07/19","永豐金-永康",0,27,-27
"99","2929淘帝","110/07/19","合庫-高雄",18,0,18
"100","2929淘帝","110/07/19","凱基-復興",0,24,-24
"101","2929淘帝","110/07/19","臺銀-鳳山",18,0,18
"102","2929淘帝","110/07/19","日盛-豐原",0,22,-22
"103","2929淘帝","110/07/19","日盛-雙和",17,0,17
"104","2929淘帝","110/07/19","富邦-南屯",1,22,-21
"105","2929淘帝","110/07/19","華南永昌-林口",15,0,15
"106","2929淘帝","110/07/19","新光",1,21,-20
"107","2929淘帝","110/07/19","元大-屏南",15,0,15
"108","2929淘帝","110/07/19","華南永昌",0,20,-20
"109","2929淘帝","110/07/19","台新-中壢",12,0,12
"110","2929淘帝","110/07/19","富邦-竹東",2,22,-20
"111","2929淘帝","110/07/19","新光-台中",11,0,11
"112","2929淘帝","110/07/19","凱基-士林",0,16,-16
"113","2929淘帝","110/07/19","凱基-台北",20,9,11
"114","2929淘帝","110/07/19","福勝",0,15,-15
"115","2929淘帝","110/07/19","富邦-台北",11,0,11
"116","2929淘帝","110/07/19","港商野村",25,37,-12
"117","2929淘帝","110/07/19","合庫-自強",10,0,10
"118","2929淘帝","110/07/19","群益金鼎-建成",0,11,-11
"119","2929淘帝","110/07/19","凱基-豐中",10,0,10
"120","2929淘帝","110/07/19","華南永昌-朴子",0,11,-11
"121","5410國眾","110/07/19","香港上海匯豐",28,0,28
"122","5410國眾","110/07/19","群益金鼎-內湖",0,80,-80
"123","5410國眾","110/07/19","大昌",26,0,26
"124","5410國眾","110/07/19","永豐金-屏東",0,14,-14
"125","5410國眾","110/07/19","兆豐-公益",20,0,20
"126","5410國眾","110/07/19","永豐金-南京",0,10,-10
"127","5410國眾","110/07/19","合庫-嘉義",10,0,10
"128","5410國眾","110/07/19","元大-內湖",0,9,-9
"129","5410國眾","110/07/19","台新-左楠",20,10,10
"130","5410國眾","110/07/19","富邦-永和",0,8,-8
"131","5410國眾","110/07/19","摩根大通",15,6,9
"132","5410國眾","110/07/19","日盛-景美",0,6,-6
"133","5410國眾","110/07/19","台灣企銀-民雄",8,0,8
"134","5410國眾","110/07/19","光和",1,7,-6
"135","5410國眾","110/07/19","元大-竹科",8,0,8
"136","5410國眾","110/07/19","元大-士林",0,6,-6
"137","5410國眾","110/07/19","凱基-台北",9,3,6
"138","5410國眾","110/07/19","新光-台中",0,5,-5
"139","5410國眾","110/07/19","元大-博愛",6,0,6
"140","5410國眾","110/07/19","元大-景美",0,5,-5
"141","5410國眾","110/07/19","台新-三民",5,0,5
"142","5410國眾","110/07/19","大慶-蘆洲",0,4,-4
"143","5410國眾","110/07/19","群益金鼎-中壢",5,0,5
"144","5410國眾","110/07/19","中國信託-新竹",0,4,-4
"145","5410國眾","110/07/19","群益金鼎-嘉義",5,0,5
"146","5410國眾","110/07/19","新光",6,10,-4
"147","5410國眾","110/07/19","日盛證券",4,0,4
"148","5410國眾","110/07/19","元大-基隆孝二",0,4,-4
"149","5410國眾","110/07/19","群益金鼎-新店",4,0,4
"150","5410國眾","110/07/19","土銀-台中",0,3,-3
"151","2841台開","110/07/19","元富-城東",150,0,150
"152","2841台開","110/07/19","日進",0,80,-80
"153","2841台開","110/07/19","中國信託-忠孝",80,0,80
"154","2841台開","110/07/19","港商野村",0,77,-77
"155","2841台開","110/07/19","凱基-台北",52,0,52
"156","2841台開","110/07/19","摩根大通",0,41,-41
"157","2841台開","110/07/19","美商高盛",48,0,48
"158","2841台開","110/07/19","元大-三重",1,38,-37
"159","2841台開","110/07/19","台中銀",43,0,43
"160","2841台開","110/07/19","元大-福營",0,30,-30
"161","2841台開","110/07/19","永豐金-豐原",32,0,32
"162","2841台開","110/07/19","新光",4,28,-24
"163","2841台開","110/07/19","豐農",20,0,20
"164","2841台開","110/07/19","元大-竹科",0,22,-22
"165","2841台開","110/07/19","台新-台中",30,10,20
"166","2841台開","110/07/19","永豐金-敦南",33,55,-22
"167","2841台開","110/07/19","華南永昌-新莊",20,0,20
"168","2841台開","110/07/19","日盛-二林",0,15,-15
"169","2841台開","110/07/19","第一金-台中",12,0,12
"170","2841台開","110/07/19","元富-虎尾",0,15,-15
"171","2841台開","110/07/19","國泰-台中",12,0,12
"172","2841台開","110/07/19","華南永昌-世貿",0,15,-15
"173","2841台開","110/07/19","日茂",10,0,10
"174","2841台開","110/07/19","統一-三多",0,12,-12
"175","2841台開","110/07/19","凱基-埔墘",10,0,10
"176","2841台開","110/07/19","台中銀-豐原",0,10,-10
"177","2841台開","110/07/19","永豐金-內湖",8,0,8
"178","2841台開","110/07/19","元大-頭份",0,10,-10
"179","2841台開","110/07/19","合庫-台中",7,0,7
"180","2841台開","110/07/19","合庫-台南",0,8,-8
"181","6207雷科","110/07/19","元富-信義",92,0,92
"182","6207雷科","110/07/19","新加坡商瑞銀",5,104,-99
"183","6207雷科","110/07/19","國泰證券",90,0,90
"184","6207雷科","110/07/19","富邦-彰化",2,97,-95
"185","6207雷科","110/07/19","元富-城中",80,4,76
"186","6207雷科","110/07/19","永豐金-內湖",6,85,-79
"187","6207雷科","110/07/19","元大-福營",71,5,66
"188","6207雷科","110/07/19","摩根大通",102,164,-62
"189","6207雷科","110/07/19","凱基-復興",60,0,60
"190","6207雷科","110/07/19","瑞士信貸",0,51,-51
"191","6207雷科","110/07/19","凱基-台北",91,46,45
"192","6207雷科","110/07/19","凱基-板橋",10,55,-45
"193","6207雷科","110/07/19","玉山-城中",42,0,42
"194","6207雷科","110/07/19","華南永昌-大安",0,40,-40
"195","6207雷科","110/07/19","華南永昌-長虹",40,0,40
"196","6207雷科","110/07/19","群益金鼎-東大",1,40,-39
"197","6207雷科","110/07/19","永豐金-羅東",38,0,38
"198","6207雷科","110/07/19","台新-高雄",15,47,-32
"199","6207雷科","110/07/19","日盛-忠孝",36,2,34
"200","6207雷科","110/07/19","玉山-嘉義",1,32,-31
"201","6207雷科","110/07/19","凱基-羅東",37,3,34
"202","6207雷科","110/07/19","凱基-中港",0,30,-30
"203","6207雷科","110/07/19","第一金-新竹",30,0,30
"204","6207雷科","110/07/19","元大-六合",7,36,-29
"205","6207雷科","110/07/19","玉山-數位",27,1,26
"206","6207雷科","110/07/19","元富-花蓮",0,28,-28
"207","6207雷科","110/07/19","凱基-長庚",22,0,22
"208","6207雷科","110/07/19","群益金鼎-瑞豐",6,34,-28
"209","6207雷科","110/07/19","台灣企銀-北高雄",20,0,20
"210","6207雷科","110/07/19","新百王",0,26,-26
"211","3679新至陞","110/07/19","元大-成功",7,0,7
"212","3679新至陞","110/07/19","群益金鼎-大安",0,15,-15
"213","3679新至陞","110/07/19","美商高盛",6,0,6
"214","3679新至陞","110/07/19","凱基-民權",0,10,-10
"215","3679新至陞","110/07/19","台新-高雄",5,0,5
"216","3679新至陞","110/07/19","元大-西門",0,10,-10
"217","3679新至陞","110/07/19","凱基-松山",5,0,5
"218","3679新至陞","110/07/19","瑞士信貸",0,6,-6
"219","3679新至陞","110/07/19","日盛-員林",4,0,4
"220","3679新至陞","110/07/19","兆豐-高雄",0,6,-6
"221","3679新至陞","110/07/19","台中銀-員林",4,0,4
"222","3679新至陞","110/07/19","群益金鼎",0,5,-5
"223","3679新至陞","110/07/19","(牛牛牛)亞-網路",3,0,3
"224","3679新至陞","110/07/19","元大-永春",0,4,-4
"225","3679新至陞","110/07/19","大昌-新店",3,0,3
"226","3679新至陞","110/07/19","凱基-台北",2,5,-3
"227","3679新至陞","110/07/19","凱基-埔墘",3,0,3
"228","3679新至陞","110/07/19","港商法國興業",0,2,-2
"229","3679新至陞","110/07/19","元大-板橋",3,0,3
"230","3679新至陞","110/07/19","摩根大通",2,4,-2
"231","3679新至陞","110/07/19","臺銀-金山",2,0,2
"232","3679新至陞","110/07/19","元大-金門",0,2,-2
"233","3679新至陞","110/07/19","日盛-樹林",2,0,2
"234","3679新至陞","110/07/19","元大-土城",0,2,-2
"235","3679新至陞","110/07/19","致和-東門",2,0,2
"236","3679新至陞","110/07/19","日盛-鳳山",0,1,-1
"237","3679新至陞","110/07/19","國票-敦北法人",2,0,2
"238","3679新至陞","110/07/19","美林",1,2,-1
"239","3679新至陞","110/07/19","台新證券",2,0,2
"240","3679新至陞","110/07/19","第一金",0,1,-1
"241","2727王品","110/07/19","台新證券",374,33,341
"242","2727王品","110/07/19","台灣摩根士丹利",25,188,-163
"243","2727王品","110/07/19","瑞士信貸",217,1,216
"244","2727王品","110/07/19","港商野村",74,198,-124
"245","2727王品","110/07/19","兆豐-南京",200,0,200
"246","2727王品","110/07/19","統一",6,80,-74
"247","2727王品","110/07/19","第一金",70,1,69
"248","2727王品","110/07/19","合庫-台中",8,79,-71
"249","2727王品","110/07/19","元大-小港",59,1,58
"250","2727王品","110/07/19","凱基-台北",178,231,-53
"251","2727王品","110/07/19","玉山-桃園",42,6,36
"252","2727王品","110/07/19","富邦-中壢",3,52,-49
"253","2727王品","110/07/19","永豐金-大園",31,0,31
"254","2727王品","110/07/19","凱基-永華",0,43,-43
"255","2727王品","110/07/19","兆豐-大安",30,0,30
"256","2727王品","110/07/19","土銀-台中",0,36,-36
"257","2727王品","110/07/19","美商高盛",38,15,23
"258","2727王品","110/07/19","美林",8,41,-33
"259","2727王品","110/07/19","康和-澎湖",23,1,22
"260","2727王品","110/07/19","中國信託-忠孝",1,33,-32
