"","stake","date","name","buy","sell","total"
"1","2363矽統","110/07/20","第一金-忠孝",400,115,285
"2","2363矽統","110/07/20","國票-長城",3,452,-449
"3","2363矽統","110/07/20","第一金-高雄",188,0,188
"4","2363矽統","110/07/20","美林",158,531,-373
"5","2363矽統","110/07/20","凱基-高美館",199,14,185
"6","2363矽統","110/07/20","台新-左楠",13,310,-297
"7","2363矽統","110/07/20","凱基-台北",434,326,108
"8","2363矽統","110/07/20","玉山-台大",4,228,-224
"9","2363矽統","110/07/20","元富-松德",105,0,105
"10","2363矽統","110/07/20","群益金鼎-大甲",11,227,-216
"11","2363矽統","110/07/20","元大-竹科",109,7,102
"12","2363矽統","110/07/20","群益金鼎-中港",2,111,-109
"13","2363矽統","110/07/20","元大-成功",102,2,100
"14","2363矽統","110/07/20","元大-大天母",0,109,-109
"15","2363矽統","110/07/20","富邦-仁愛",116,17,99
"16","2363矽統","110/07/20","國泰-敦南",114,218,-104
"17","2363矽統","110/07/20","元大-上新莊",102,16,86
"18","2363矽統","110/07/20","港商野村",250,350,-100
"19","2363矽統","110/07/20","台新證券",286,208,78
"20","2363矽統","110/07/20","康和-澎湖",0,90,-90
"21","2363矽統","110/07/20","元大-新營",81,9,72
"22","2363矽統","110/07/20","凱基-中壢",15,99,-84
"23","2363矽統","110/07/20","華南永昌-鳳山",76,5,71
"24","2363矽統","110/07/20","元大-學甲",0,81,-81
"25","2363矽統","110/07/20","富邦-員林",65,2,63
"26","2363矽統","110/07/20","凱基-三重",22,91,-69
"27","2363矽統","110/07/20","元富-成功",67,6,61
"28","2363矽統","110/07/20","永豐金-嘉義",24,92,-68
"29","2363矽統","110/07/20","新光-新竹",62,1,61
"30","2363矽統","110/07/20","大慶-蘆洲",23,89,-66
"31","8112至上","110/07/20","摩根大通",1226,293,933
"32","8112至上","110/07/20","凱基-三重",27,502,-475
"33","8112至上","110/07/20","新加坡商瑞銀",358,83,275
"34","8112至上","110/07/20","宏遠證券",0,418,-418
"35","8112至上","110/07/20","台灣摩根士丹利",159,9,150
"36","8112至上","110/07/20","台新-台中",11,291,-280
"37","8112至上","110/07/20","統一-新竹",115,5,110
"38","8112至上","110/07/20","美林",44,194,-150
"39","8112至上","110/07/20","新光",233,126,107
"40","8112至上","110/07/20","凱基-新莊",0,100,-100
"41","8112至上","110/07/20","凱基-台北",367,260,107
"42","8112至上","110/07/20","富邦-永和",14,104,-90
"43","8112至上","110/07/20","兆豐-西螺",104,10,94
"44","8112至上","110/07/20","國票-敦北法人",4,88,-84
"45","8112至上","110/07/20","永豐金-中正",87,6,81
"46","8112至上","110/07/20","凱基-市政",3,80,-77
"47","8112至上","110/07/20","富邦-新店",102,24,78
"48","8112至上","110/07/20","台新證券",68,142,-74
"49","8112至上","110/07/20","元大-大同",83,5,78
"50","8112至上","110/07/20","永豐金-中壢",11,80,-69
"51","8112至上","110/07/20","富邦-園區",64,2,62
"52","8112至上","110/07/20","永豐金-台南",22,91,-69
"53","8112至上","110/07/20","新光-台南",73,14,59
"54","8112至上","110/07/20","元大-大雅",22,87,-65
"55","8112至上","110/07/20","統一-台中",60,2,58
"56","8112至上","110/07/20","光和",10,67,-57
"57","8112至上","110/07/20","元大-北成功",58,4,54
"58","8112至上","110/07/20","元大-竹科",27,74,-47
"59","8112至上","110/07/20","元富-林園",53,0,53
"60","8112至上","110/07/20","兆豐-公益",1,47,-46
"61","1570力肯","110/07/20","國票-北高雄",36,0,36
"62","1570力肯","110/07/20","國泰-敦南",0,19,-19
