"","stake","date","name","buy","sell","total"
"1","1471首利","110/07/29","宏遠-光隆",35,0,35
"2","1471首利","110/07/29","摩根大通",24,132,-108
"3","1471首利","110/07/29","玉山-桃園",33,3,30
"4","1471首利","110/07/29","台灣企銀-太平",0,60,-60
"5","1471首利","110/07/29","富邦-台南",30,0,30
"6","1471首利","110/07/29","元大-斗六",0,40,-40
"7","1471首利","110/07/29","臺灣企銀-桃園",25,0,25
"8","1471首利","110/07/29","元大-歸仁",0,23,-23
"9","1471首利","110/07/29","元富-草屯",15,0,15
"10","1471首利","110/07/29","日盛-永康",0,20,-20
"11","1471首利","110/07/29","新光-桃園",15,0,15
"12","1471首利","110/07/29","台中銀-員林",0,20,-20
"13","1471首利","110/07/29","元大-博愛",15,2,13
"14","1471首利","110/07/29","凱基-東門",0,14,-14
"15","1471首利","110/07/29","臺銀-鳳山",12,0,12
"16","1471首利","110/07/29","元大-草屯",1,15,-14
"17","1471首利","110/07/29","元富-新莊",11,0,11
"18","1471首利","110/07/29","元大-新竹經國",0,13,-13
"19","1471首利","110/07/29","兆豐-來福",11,0,11
"20","1471首利","110/07/29","日盛-土城",0,10,-10
"21","1471首利","110/07/29","統一-新營",10,0,10
"22","1471首利","110/07/29","美林",0,10,-10
"23","1471首利","110/07/29","光和-溪湖",10,0,10
"24","1471首利","110/07/29","永興-水湳",0,10,-10
"25","1471首利","110/07/29","台新-左楠",10,0,10
"26","1471首利","110/07/29","玉山證券",0,10,-10
"27","1471首利","110/07/29","群益金鼎-台中",10,0,10
"28","1471首利","110/07/29","群益金鼎-海山",2,12,-10
"29","1471首利","110/07/29","凱基-內埔",10,0,10
"30","1471首利","110/07/29","凱基-羅東",0,10,-10
"31","2883開發金","110/07/29","國泰證券",2782,3,2779
"32","2883開發金","110/07/29","永豐金證券",223,3618,-3395
"33","2883開發金","110/07/29","凱基-台北",2299,284,2015
"34","2883開發金","110/07/29","摩根大通",411,2625,-2214
"35","2883開發金","110/07/29","第一金",1539,7,1532
"36","2883開發金","110/07/29","台灣企銀",5,1717,-1712
"37","2883開發金","110/07/29","港商野村",1983,585,1398
"38","2883開發金","110/07/29","新加坡商瑞銀",843,2324,-1481
"39","2883開發金","110/07/29","元富",1805,427,1378
"40","2883開發金","110/07/29","港商麥格理",0,1129,-1129
"41","2883開發金","110/07/29","台灣摩根士丹利",1634,398,1236
"42","2883開發金","110/07/29","元大-學甲",1,953,-952
"43","2883開發金","110/07/29","花旗環球",932,0,932
"44","2883開發金","110/07/29","國票-博愛",100,1025,-925
"45","2883開發金","110/07/29","凱基-敦北",590,5,585
"46","2883開發金","110/07/29","國泰-館前",220,944,-724
"47","2883開發金","110/07/29","國票-長城",506,4,502
"48","2883開發金","110/07/29","兆豐-高雄",33,650,-617
"49","2883開發金","110/07/29","港商法國興業",506,18,488
"50","2883開發金","110/07/29","元富-緯城",1,513,-512
"51","2883開發金","110/07/29","台新證券",753,287,466
"52","2883開發金","110/07/29","美林",232,698,-466
"53","2883開發金","110/07/29","元大-鳳中",495,71,424
"54","2883開發金","110/07/29","元富-城中",50,513,-463
"55","2883開發金","110/07/29","日茂",374,3,371
"56","2883開發金","110/07/29","致和-崇德",0,404,-404
"57","2883開發金","110/07/29","大和國泰",368,0,368
"58","2883開發金","110/07/29","永豐金-板橋",123,506,-383
"59","2883開發金","110/07/29","新光",603,243,360
"60","2883開發金","110/07/29","中國信託-忠孝",100,423,-323
"61","6205詮欣","110/07/29","臺銀-鳳山",31,0,31
"62","6205詮欣","110/07/29","永豐金-敦南",0,53,-53
"63","6205詮欣","110/07/29","摩根大通",16,2,14
"64","6205詮欣","110/07/29","元大-土城學府",2,16,-14
"65","6205詮欣","110/07/29","臺銀",10,0,10
"66","6205詮欣","110/07/29","元富-潮州",0,11,-11
"67","6205詮欣","110/07/29","日盛證券",10,0,10
"68","6205詮欣","110/07/29","元大-清水",0,10,-10
"69","6205詮欣","110/07/29","兆豐-新莊",10,0,10
"70","6205詮欣","110/07/29","日盛-三重",0,7,-7
"71","6205詮欣","110/07/29","元大-南屯",10,0,10
"72","6205詮欣","110/07/29","日盛-屏東",0,6,-6
"73","6205詮欣","110/07/29","富邦-建國",4,0,4
"74","6205詮欣","110/07/29","華南永昌-公誠",0,5,-5
"75","6205詮欣","110/07/29","富邦-南屯",4,0,4
"76","6205詮欣","110/07/29","元大-南京",0,5,-5
"77","6205詮欣","110/07/29","臺銀-臺中",3,0,3
"78","6205詮欣","110/07/29","瑞士信貸",0,4,-4
"79","6205詮欣","110/07/29","日盛-和美",3,0,3
"80","6205詮欣","110/07/29","凱基-大安",0,4,-4
"81","6205詮欣","110/07/29","德信-新營",3,0,3
"82","6205詮欣","110/07/29","元大-大里德芳",0,4,-4
"83","6205詮欣","110/07/29","兆豐-景美",3,0,3
"84","6205詮欣","110/07/29","合庫-基隆",0,2,-2
"85","6205詮欣","110/07/29","國票",3,0,3
"86","6205詮欣","110/07/29","中國信託-永康",0,2,-2
"87","6205詮欣","110/07/29","國票-南崁",3,0,3
"88","6205詮欣","110/07/29","兆豐-小港",0,2,-2
"89","6205詮欣","110/07/29","元大-蘆洲",3,0,3
"90","6205詮欣","110/07/29","康和-台中",0,2,-2
"91","1540喬福","110/07/29","高橋-龍潭",10,0,10
"92","1540喬福","110/07/29","統一-新台中",0,19,-19
"93","1540喬福","110/07/29","富邦-南屯",10,0,10
"94","1540喬福","110/07/29","元富-大昌",0,10,-10
"95","1540喬福","110/07/29","元大-斗六",5,0,5
"96","1540喬福","110/07/29","大昌-新店",0,6,-6
"97","1540喬福","110/07/29","兆豐-北高雄",3,0,3
"98","1540喬福","110/07/29","凱基-台北",0,3,-3
"99","1540喬福","110/07/29","元大-大安",3,0,3
"100","1540喬福","110/07/29","台新-台中",0,2,-2
"101","1540喬福","110/07/29","永豐金-台中",3,0,3
"102","1540喬福","110/07/29","群益金鼎-嘉義",0,2,-2
"103","1540喬福","110/07/29","臺銀-金山",2,0,2
"104","1540喬福","110/07/29","凱基-天母",0,2,-2
"105","1540喬福","110/07/29","日盛-士林",2,0,2
"106","1540喬福","110/07/29","花旗環球",0,1,-1
"107","1540喬福","110/07/29","元大-土城學府",2,0,2
"108","1540喬福","110/07/29","第一金-大稻埕",0,1,-1
"109","1540喬福","110/07/29","元大-南京",2,0,2
"110","1540喬福","110/07/29","統一-嘉義",0,1,-1
"111","1540喬福","110/07/29","臺銀-臺南",1,0,1
"112","1540喬福","110/07/29","元富-中港",0,1,-1
"113","1540喬福","110/07/29","第一金-台南",1,0,1
"114","1540喬福","110/07/29","(牛牛牛)亞-網路",0,1,-1
"115","1540喬福","110/07/29","台中銀-豐原",1,0,1
"116","1540喬福","110/07/29","玉山-高雄",0,1,-1
"117","1540喬福","110/07/29","中國信託-高雄",1,0,1
"118","1540喬福","110/07/29","群益金鼎-台南",0,1,-1
"119","1540喬福","110/07/29","兆豐-台中港",1,0,1
"120","1540喬福","110/07/29","凱基-鳳山",0,1,-1
"121","2888新光金","110/07/29","美商高盛",6409,110,6299
"122","2888新光金","110/07/29","元大-忠孝鼎富",0,6714,-6714
"123","2888新光金","110/07/29","台灣摩根士丹利",4583,443,4140
"124","2888新光金","110/07/29","凱基-台北",5855,11898,-6043
"125","2888新光金","110/07/29","元富-草屯",2193,2,2191
"126","2888新光金","110/07/29","瑞士信貸",161,6090,-5929
"127","2888新光金","110/07/29","華南永昌-南京",2059,21,2038
"128","2888新光金","110/07/29","永豐金-萬盛",124,3599,-3475
"129","2888新光金","110/07/29","凱基-市政",1558,0,1558
"130","2888新光金","110/07/29","群益金鼎-大安",2,3306,-3304
"131","2888新光金","110/07/29","法銀巴黎",1234,0,1234
"132","2888新光金","110/07/29","凱基-復興",15,3015,-3000
"133","2888新光金","110/07/29","永豐金-台中",1166,49,1117
"134","2888新光金","110/07/29","新加坡商瑞銀",1429,4265,-2836
"135","2888新光金","110/07/29","群益金鼎-崇德",1083,10,1073
"136","2888新光金","110/07/29","凱基-大安",10,2564,-2554
